PROVRES,ANIO,SEXO,EDAD_MIN,POBLACION
6,2019,1,25,667474
6,2019,1,30,640204
6,2019,1,35,601293
6,2019,1,40,583892
6,2019,1,45,503426
6,2019,1,50,435181
6,2019,1,55,395802
6,2019,1,60,349504
6,2019,1,65,294944
6,2019,1,70,230433
6,2019,1,75,153661
6,2019,1,80,159896
6,2019,2,0,138182
6,2019,2,1,1262376
6,2019,2,10,659460
6,2019,2,15,637569
6,2019,2,20,633575
6,2019,2,25,658052
6,2019,2,30,637811
6,2019,2,35,607432
6,2019,2,40,598736
6,2019,2,45,522882
6,2019,2,50,461123
6,2019,2,55,431397
6,2019,2,60,394684
6,2019,2,65,354219
6,2019,2,70,298911
6,2019,2,75,225959
6,2019,2,80,327388
6,2020,1,0,145724
6,2020,1,1,1336937
6,2020,1,10,711106
6,2020,1,15,673054
6,2020,1,20,652870
6,2020,1,25,666276
6,2020,1,30,650209
6,2020,1,35,603831
6,2020,1,40,592818
6,2020,1,45,518254
6,2020,1,50,443160
6,2020,1,55,400207
6,2020,1,60,354134
6,2020,1,65,299214
6,2020,1,70,236697
6,2020,1,75,158974
6,2020,1,80,164072
6,2020,2,0,137325
6,2020,2,1,1260968
6,2020,2,10,669281
6,2020,2,15,641594
6,2020,2,20,632456
6,2020,2,25,655516
6,2020,2,30,646884
6,2020,2,35,608473
6,2020,2,40,606958
6,2020,2,45,537570
6,2020,2,50,468585
6,2020,2,55,435818
6,2020,2,60,399151
6,2020,2,65,358919
6,2020,2,70,306769
6,2020,2,75,232776
6,2020,2,80,334561
6,2021,1,0,144868
6,2021,1,1,1328933
6,2021,1,10,726341
6,2021,1,15,678536
6,2021,1,20,655924
6,2021,1,25,664259
6,2021,1,30,658003
6,2021,1,35,609556
6,2021,1,40,597475
6,2021,1,45,533722
6,2021,1,50,453224
6,2021,1,55,404367
6,2021,1,60,358744
6,2021,1,65,303771
6,2021,1,70,242055
6,2021,1,75,164862
6,2021,1,80,168745
6,2021,2,0,136512
6,2021,2,1,1253359
6,2021,2,10,683554
6,2021,2,15,645402
6,2021,2,20,633528
6,2021,2,25,652089
6,2021,2,30,653641
6,2021,2,35,612848
6,2021,2,40,610617
6,2021,2,45,552884
6,2021,2,50,478281
6,2021,2,55,439690
6,2021,2,60,403877
6,2021,2,65,363531
6,2021,2,70,313550
6,2021,2,75,240448
6,2021,2,80,342402
6,2022,1,0,104042
6,2022,1,1,1097221
6,2022,1,10,691201
6,2022,1,15,660568
6,2022,1,20,633017
6,2022,1,25,596263
6,2022,1,30,604136
6,2022,1,35,592590
6,2022,1,40,620522
6,2022,1,45,579114
6,2022,1,50,495668
6,2022,1,55,439600
6,2022,1,60,404488
6,2022,1,65,367877
6,2022,1,70,321928
6,2022,1,75,251683
6,2022,1,80,366691
6,2022,2,0,109777
6,2022,2,1,1178929
6,2022,2,10,751258
6,2022,2,15,706911
6,2022,2,20,661157
6,2022,2,25,622919
6,2022,2,30,622445
6,2022,2,35,598614
6,2022,2,40,620684
6,2022,2,45,573419
6,2022,2,50,477783
6,2022,2,55,406977
6,2022,2,60,356684
6,2022,2,65,299763
6,2022,2,70,246678
6,2022,2,75,173903
6,2022,2,80,174866
6,2023,1,0,95382
6,2023,1,1,1047750
6,2023,1,10,695685
6,2023,1,15,665478
6,2023,1,20,639361
6,2023,1,25,599418
6,2023,1,30,595993
6,2023,1,35,599008
6,2023,1,40,609278
6,2023,1,45,596142
6,2023,1,50,508713
6,2023,1,55,445690
6,2023,1,60,407086
6,2023,1,65,370793
6,2023,1,70,323999
6,2023,1,75,258518
6,2023,1,80,370670
6,2023,2,0,100787
6,2023,2,1,1119686
6,2023,2,10,758172
6,2023,2,15,717058
6,2023,2,20,668014
6,2023,2,25,626395
6,2023,2,30,615808
6,2023,2,35,607228
6,2023,2,40,609441
6,2023,2,45,591189
6,2023,2,50,492717
6,2023,2,55,414318
6,2023,2,60,360583
6,2023,2,65,303430
6,2023,2,70,246920
6,2023,2,75,179320
6,2023,2,80,178547
6,2024,1,0,87870
6,2024,1,1,991022
6,2024,1,10,698448
6,2024,1,15,671784
6,2024,1,20,647940
6,2024,1,25,603811
6,2024,1,30,587368
6,2024,1,35,607329
6,2024,1,40,597153
6,2024,1,45,610189
6,2024,1,50,522925
6,2024,1,55,453328
6,2024,1,60,410494
6,2024,1,65,373866
6,2024,1,70,326437
6,2024,1,75,265747
6,2024,1,80,376676
6,2024,2,0,93091
6,2024,2,1,1055623
6,2024,2,10,763255
6,2024,2,15,726865
6,2024,2,20,676998
6,2024,2,25,630956
6,2024,2,30,608367
6,2024,2,35,617984
6,2024,2,40,597502
6,2024,2,45,605841
6,2024,2,50,508801
6,2024,2,55,423413
6,2024,2,60,365211
6,2024,2,65,308366
6,2024,2,70,247617
6,2024,2,75,185085
6,2024,2,80,184084
10,2005,1,0,3510
10,2005,1,1,33167
10,2005,1,10,20116
10,2005,1,15,19076
10,2005,1,20,15603
10,2005,1,25,14479
10,2005,1,30,14522
10,2005,1,35,12457
10,2005,1,40,10481
10,2005,1,45,9436
10,2005,1,50,8823
10,2005,1,55,7911
10,2005,1,60,6323
10,2005,1,65,4671
10,2005,1,70,3322
10,2005,1,75,2371
10,2005,1,80,2409
10,2005,2,0,3301
10,2005,2,1,31405
10,2005,2,10,19390
10,2005,2,15,18374
10,2005,2,20,15210
10,2005,2,25,14318
10,2005,2,30,14626
10,2005,2,35,12433
10,2005,2,40,10434
10,2005,2,45,9405
10,2005,2,50,8752
10,2005,2,55,7896
10,2005,2,60,6511
10,2005,2,65,5165
10,2005,2,70,4029
10,2005,2,75,3361
10,2005,2,80,4389
10,2006,1,0,3510
10,2006,1,1,33167
10,2006,1,10,20116
10,2006,1,15,19076
10,2006,1,20,15603
10,2006,1,25,14479
10,2006,1,30,14522
10,2006,1,35,12457
10,2006,1,40,10481
10,2006,1,45,9436
10,2006,1,50,8823
10,2006,1,55,7911
10,2006,1,60,6323
10,2006,1,65,4671
10,2006,1,70,3322
10,2006,1,75,2371
10,2006,1,80,2409
10,2006,2,0,3301
10,2006,2,1,31405
10,2006,2,10,19390
10,2006,2,15,18374
10,2006,2,20,15210
10,2006,2,25,14318
10,2006,2,30,14626
10,2006,2,35,12433
10,2006,2,40,10434
10,2006,2,45,9405
10,2006,2,50,8752
10,2006,2,55,7896
10,2006,2,60,6511
10,2006,2,65,5165
10,2006,2,70,4029
10,2006,2,75,3361
10,2006,2,80,4389
10,2007,1,0,3510
10,2007,1,1,33167
10,2007,1,10,20116
10,2007,1,15,19076
10,2007,1,20,15603
10,2007,1,25,14479
10,2007,1,30,14522
10,2007,1,35,12457
10,2007,1,40,10481
10,2007,1,45,9436
10,2007,1,50,8823
10,2007,1,55,7911
10,2007,1,60,6323
10,2007,1,65,4671
10,2007,1,70,3322
10,2007,1,75,2371
10,2007,1,80,2409
10,2007,2,0,3301
10,2007,2,1,31405
10,2007,2,10,19390
10,2007,2,15,18374
10,2007,2,20,15210
10,2007,2,25,14318
10,2007,2,30,14626
10,2007,2,35,12433
10,2007,2,40,10434
10,2007,2,45,9405
10,2007,2,50,8752
10,2007,2,55,7896
10,2007,2,60,6511
10,2007,2,65,5165
10,2007,2,70,4029
10,2007,2,75,3361
10,2007,2,80,4389
10,2008,1,0,3510
10,2008,1,1,33167
10,2008,1,10,20116
10,2008,1,15,19076
10,2008,1,20,15603
10,2008,1,25,14479
10,2008,1,30,14522
10,2008,1,35,12457
10,2008,1,40,10481
10,2008,1,45,9436
10,2008,1,50,8823
10,2008,1,55,7911
10,2008,1,60,6323
10,2008,1,65,4671
10,2008,1,70,3322
10,2008,1,75,2371
10,2008,1,80,2409
10,2008,2,0,3301
10,2008,2,1,31405
10,2008,2,10,19390
10,2008,2,15,18374
10,2008,2,20,15210
10,2008,2,25,14318
10,2008,2,30,14626
10,2008,2,35,12433
10,2008,2,40,10434
10,2008,2,45,9405
10,2008,2,50,8752
10,2008,2,55,7896
10,2008,2,60,6511
10,2008,2,65,5165
10,2008,2,70,4029
10,2008,2,75,3361
10,2008,2,80,4389
10,2009,1,0,3510
10,2009,1,1,33167
10,2009,1,10,20116
10,2009,1,15,19076
10,2009,1,20,15603
10,2009,1,25,14479
10,2009,1,30,14522
10,2009,1,35,12457
10,2009,1,40,10481
10,2009,1,45,9436
10,2009,1,50,8823
10,2009,1,55,7911
10,2009,1,60,6323
10,2009,1,65,4671
10,2009,1,70,3322
10,2009,1,75,2371
10,2009,1,80,2409
10,2009,2,0,3301
10,2009,2,1,31405
10,2009,2,10,19390
10,2009,2,15,18374
10,2009,2,20,15210
10,2009,2,25,14318
10,2009,2,30,14626
10,2009,2,35,12433
10,2009,2,40,10434
10,2009,2,45,9405
10,2009,2,50,8752
10,2009,2,55,7896
10,2009,2,60,6511
10,2009,2,65,5165
10,2009,2,70,4029
10,2009,2,75,3361
10,2009,2,80,4389
10,2010,1,0,3510
10,2010,1,1,33167
10,2010,1,10,20116
10,2010,1,15,19076
10,2010,1,20,15603
10,2010,1,25,14479
10,2010,1,30,14522
10,2010,1,35,12457
10,2010,1,40,10481
10,2010,1,45,9436
10,2010,1,50,8823
10,2010,1,55,7911
10,2010,1,60,6323
10,2010,1,65,4671
10,2010,1,70,3322
10,2010,1,75,2371
10,2010,1,80,2409
10,2010,2,0,3301
10,2010,2,1,31405
10,2010,2,10,19390
10,2010,2,15,18374
10,2010,2,20,15210
10,2010,2,25,14318
10,2010,2,30,14626
10,2010,2,35,12433
10,2010,2,40,10434
10,2010,2,45,9405
10,2010,2,50,8752
10,2010,2,55,7896
10,2010,2,60,6511
10,2010,2,65,5165
10,2010,2,70,4029
10,2010,2,75,3361
10,2010,2,80,4389
10,2011,1,0,3482
10,2011,1,1,32720
10,2011,1,10,20006
10,2011,1,15,19459
10,2011,1,20,16015
10,2011,1,25,14366
10,2011,1,30,14580
10,2011,1,35,12932
10,2011,1,40,10771
10,2011,1,45,9556
10,2011,1,50,8914
10,2011,1,55,8075
10,2011,1,60,6574
10,2011,1,65,4868
10,2011,1,70,3437
10,2011,1,75,2415
10,2011,1,80,2484
10,2011,2,0,3273
10,2011,2,1,30918
10,2011,2,10,19259
10,2011,2,15,18704
10,2011,2,20,15524
10,2011,2,25,14181
10,2011,2,30,14673
10,2011,2,35,12954
10,2011,2,40,10745
10,2011,2,45,9544
10,2011,2,50,8866
10,2011,2,55,8066
10,2011,2,60,6751
10,2011,2,65,5361
10,2011,2,70,4124
10,2011,2,75,3392
10,2011,2,80,4559
10,2012,1,0,3470
10,2012,1,1,32324
10,2012,1,10,19830
10,2012,1,15,19708
10,2012,1,20,16551
10,2012,1,25,14318
10,2012,1,30,14519
10,2012,1,35,13397
10,2012,1,40,11101
10,2012,1,45,9700
10,2012,1,50,9003
10,2012,1,55,8212
10,2012,1,60,6820
10,2012,1,65,5077
10,2012,1,70,3570
10,2012,1,75,2463
10,2012,1,80,2562
10,2012,2,0,3262
10,2012,2,1,30494
10,2012,2,10,19047
10,2012,2,15,18920
10,2012,2,20,15959
10,2012,2,25,14105
10,2012,2,30,14581
10,2012,2,35,13469
10,2012,2,40,11097
10,2012,2,45,9707
10,2012,2,50,8978
10,2012,2,55,8216
10,2012,2,60,6989
10,2012,2,65,5564
10,2012,2,70,4252
10,2012,2,75,3412
10,2012,2,80,4731
10,2013,1,0,3473
10,2013,1,1,31985
10,2013,1,10,19601
10,2013,1,15,19834
10,2013,1,20,17152
10,2013,1,25,14350
10,2013,1,30,14384
10,2013,1,35,13813
10,2013,1,40,11475
10,2013,1,45,9870
10,2013,1,50,9091
10,2013,1,55,8334
10,2013,1,60,7053
10,2013,1,65,5296
10,2013,1,70,3716
10,2013,1,75,2518
10,2013,1,80,2645
10,2013,2,0,3266
10,2013,2,1,30138
10,2013,2,10,18767
10,2013,2,15,19037
10,2013,2,20,16454
10,2013,2,25,14102
10,2013,2,30,14402
10,2013,2,35,13933
10,2013,2,40,11493
10,2013,2,45,9900
10,2013,2,50,9091
10,2013,2,55,8349
10,2013,2,60,7221
10,2013,2,65,5771
10,2013,2,70,4407
10,2013,2,75,3434
10,2013,2,80,4901
10,2014,1,0,3491
10,2014,1,1,31707
10,2014,1,10,19327
10,2014,1,15,19862
10,2014,1,20,17741
10,2014,1,25,14494
10,2014,1,30,14216
10,2014,1,35,14137
10,2014,1,40,11888
10,2014,1,45,10080
10,2014,1,50,9182
10,2014,1,55,8441
10,2014,1,60,7266
10,2014,1,65,5523
10,2014,1,70,3877
10,2014,1,75,2584
10,2014,1,80,2731
10,2014,2,0,3287
10,2014,2,1,29848
10,2014,2,10,18435
10,2014,2,15,19063
10,2014,2,20,16949
10,2014,2,25,14187
10,2014,2,30,14198
10,2014,2,35,14295
10,2014,2,40,11932
10,2014,2,45,10128
10,2014,2,50,9208
10,2014,2,55,8474
10,2014,2,60,7437
10,2014,2,65,5986
10,2014,2,70,4577
10,2014,2,75,3474
10,2014,2,80,5063
10,2015,1,0,3523
10,2015,1,1,31490
10,2015,1,10,19013
10,2015,1,15,19823
10,2015,1,20,18246
10,2015,1,25,14764
10,2015,1,30,14062
10,2015,1,35,14336
10,2015,1,40,12339
10,2015,1,45,10329
10,2015,1,50,9283
10,2015,1,55,8542
10,2015,1,60,7453
10,2015,1,65,5755
10,2015,1,70,4050
10,2015,1,75,2667
10,2015,1,80,2815
10,2015,2,0,3325
10,2015,2,1,29621
10,2015,2,10,18071
10,2015,2,15,19013
10,2015,2,20,17384
10,2015,2,25,14375
10,2015,2,30,14015
10,2015,2,35,14501
10,2015,2,40,12426
10,2015,2,45,10395
10,2015,2,50,9335
10,2015,2,55,8590
10,2015,2,60,7631
10,2015,2,65,6211
10,2015,2,70,4758
10,2015,2,75,3537
10,2015,2,80,5217
10,2016,1,0,3529
10,2016,1,1,31371
10,2016,1,10,18682
10,2016,1,15,19711
10,2016,1,20,18632
10,2016,1,25,15176
10,2016,1,30,13953
10,2016,1,35,14394
10,2016,1,40,12810
10,2016,1,45,10622
10,2016,1,50,9404
10,2016,1,55,8634
10,2016,1,60,7612
10,2016,1,65,5991
10,2016,1,70,4227
10,2016,1,75,2768
10,2016,1,80,2904
10,2016,2,0,3330
10,2016,2,1,29506
10,2016,2,10,17692
10,2016,2,15,18888
10,2016,2,20,17711
10,2016,2,25,14691
10,2016,2,30,13879
10,2016,2,35,14551
10,2016,2,40,12944
10,2016,2,45,10706
10,2016,2,50,9471
10,2016,2,55,8709
10,2016,2,60,7800
10,2016,2,65,6443
10,2016,2,70,4948
10,2016,2,75,3625
10,2016,2,80,5364
10,2017,1,0,3534
10,2017,1,1,31331
10,2017,1,10,18335
10,2017,1,15,19540
10,2017,1,20,18881
10,2017,1,25,15709
10,2017,1,30,13904
10,2017,1,35,14339
10,2017,1,40,13274
10,2017,1,45,10945
10,2017,1,50,9549
10,2017,1,55,8725
10,2017,1,60,7749
10,2017,1,65,6224
10,2017,1,70,4417
10,2017,1,75,2883
10,2017,1,80,2995
10,2017,2,0,3334
10,2017,2,1,29465
10,2017,2,10,17318
10,2017,2,15,18675
10,2017,2,20,17929
10,2017,2,25,15127
10,2017,2,30,13806
10,2017,2,35,14457
10,2017,2,40,13459
10,2017,2,45,11057
10,2017,2,50,9639
10,2017,2,55,8820
10,2017,2,60,7950
10,2017,2,65,6675
10,2017,2,70,5139
10,2017,2,75,3747
10,2017,2,80,5502
10,2018,1,0,3538
10,2018,1,1,31358
10,2018,1,10,17986
10,2018,1,15,19309
10,2018,1,20,19009
10,2018,1,25,16311
10,2018,1,30,13938
10,2018,1,35,14207
10,2018,1,40,13687
10,2018,1,45,11319
10,2018,1,50,9716
10,2018,1,55,8816
10,2018,1,60,7871
10,2018,1,65,6445
10,2018,1,70,4616
10,2018,1,75,3006
10,2018,1,80,3096
10,2018,2,0,3337
10,2018,2,1,29499
10,2018,2,10,16944
10,2018,2,15,18399
10,2018,2,20,18045
10,2018,2,25,15620
10,2018,2,30,13806
10,2018,2,35,14283
10,2018,2,40,13920
10,2018,2,45,11453
10,2018,2,50,9828
10,2018,2,55,8935
10,2018,2,60,8084
10,2018,2,65,6902
10,2018,2,70,5338
10,2018,2,75,3888
10,2018,2,80,5643
10,2019,1,0,3538
10,2019,1,1,31449
10,2019,1,10,17638
10,2019,1,15,19037
10,2019,1,20,19040
10,2019,1,25,16898
10,2019,1,30,14083
10,2019,1,35,14040
10,2019,1,40,14013
10,2019,1,45,11728
10,2019,1,50,9927
10,2019,1,55,8908
10,2019,1,60,7979
10,2019,1,65,6646
10,2019,1,70,4820
10,2019,1,75,3147
10,2019,1,80,3205
10,2019,2,0,3337
10,2019,2,1,29605
10,2019,2,10,16571
10,2019,2,15,18069
10,2019,2,20,18074
10,2019,2,25,16116
10,2019,2,30,13890
10,2019,2,35,14080
10,2019,2,40,14285
10,2019,2,45,11888
10,2019,2,50,10056
10,2019,2,55,9055
10,2019,2,60,8210
10,2019,2,65,7112
10,2019,2,70,5542
10,2019,2,75,4044
10,2019,2,80,5794
10,2020,1,0,3536
10,2020,1,1,31607
10,2020,1,10,17290
10,2020,1,15,18725
10,2020,1,20,19001
10,2020,1,25,17401
10,2020,1,30,14354
10,2020,1,35,13889
10,2020,1,40,14212
10,2020,1,45,12176
10,2020,1,50,10173
10,2020,1,55,9010
10,2020,1,60,8081
10,2020,1,65,6827
10,2020,1,70,5032
10,2020,1,75,3291
10,2020,1,80,3328
10,2020,2,0,3334
10,2020,2,1,29780
10,2020,2,10,16197
10,2020,2,15,17707
10,2020,2,20,18025
10,2020,2,25,16554
10,2020,2,30,14080
10,2020,2,35,13897
10,2020,2,40,14493
10,2020,2,45,12378
10,2020,2,50,10323
10,2020,2,55,9183
10,2020,2,60,8327
10,2020,2,65,7302
10,2020,2,70,5758
10,2020,2,75,4210
10,2020,2,80,5957
10,2021,1,0,3530
10,2021,1,1,31613
10,2021,1,10,17151
10,2021,1,15,18397
10,2021,1,20,18888
10,2021,1,25,17788
10,2021,1,30,14768
10,2021,1,35,13780
10,2021,1,40,14274
10,2021,1,45,12640
10,2021,1,50,10466
10,2021,1,55,9131
10,2021,1,60,8174
10,2021,1,65,6983
10,2021,1,70,5244
10,2021,1,75,3444
10,2021,1,80,3466
10,2021,2,0,3329
10,2021,2,1,29784
10,2021,2,10,16063
10,2021,2,15,17331
10,2021,2,20,17900
10,2021,2,25,16882
10,2021,2,30,14394
10,2021,2,35,13766
10,2021,2,40,14542
10,2021,2,45,12896
10,2021,2,50,10633
10,2021,2,55,9318
10,2021,2,60,8447
10,2021,2,65,7469
10,2021,2,70,5979
10,2021,2,75,4388
10,2021,2,80,6133
10,2022,1,0,2738
10,2022,1,1,27841
10,2022,1,10,16939
10,2022,1,15,17476
10,2022,1,20,19093
10,2022,1,25,18393
10,2022,1,30,17206
10,2022,1,35,15664
10,2022,1,40,15714
10,2022,1,45,13671
10,2022,1,50,10943
10,2022,1,55,9327
10,2022,1,60,8411
10,2022,1,65,7555
10,2022,1,70,5992
10,2022,1,75,4218
10,2022,1,80,5993
10,2022,2,0,2811
10,2022,2,1,27933
10,2022,2,10,17261
10,2022,2,15,18147
10,2022,2,20,20138
10,2022,2,25,19532
10,2022,2,30,17764
10,2022,2,35,15785
10,2022,2,40,15883
10,2022,2,45,14047
10,2022,2,50,11172
10,2022,2,55,9301
10,2022,2,60,8277
10,2022,2,65,7051
10,2022,2,70,5489
10,2022,2,75,3391
10,2022,2,80,3585
10,2023,1,0,2517
10,2023,1,1,26921
10,2023,1,10,16778
10,2023,1,15,17131
10,2023,1,20,18986
10,2023,1,25,18587
10,2023,1,30,17550
10,2023,1,35,15816
10,2023,1,40,15682
10,2023,1,45,14255
10,2023,1,50,11373
10,2023,1,55,9496
10,2023,1,60,8494
10,2023,1,65,7640
10,2023,1,70,6208
10,2023,1,75,4383
10,2023,1,80,6013
10,2023,2,0,2606
10,2023,2,1,27178
10,2023,2,10,16961
10,2023,2,15,17788
10,2023,2,20,19895
10,2023,2,25,19728
10,2023,2,30,18216
10,2023,2,35,16000
10,2023,2,40,15790
10,2023,2,45,14597
10,2023,2,50,11645
10,2023,2,55,9492
10,2023,2,60,8344
10,2023,2,65,7161
10,2023,2,70,5613
10,2023,2,75,3628
10,2023,2,80,3605
10,2024,1,0,2315
10,2024,1,1,25726
10,2024,1,10,16762
10,2024,1,15,17033
10,2024,1,20,18636
10,2024,1,25,18755
10,2024,1,30,17826
10,2024,1,35,16060
10,2024,1,40,15589
10,2024,1,45,14780
10,2024,1,50,11851
10,2024,1,55,9716
10,2024,1,60,8598
10,2024,1,65,7712
10,2024,1,70,6422
10,2024,1,75,4589
10,2024,1,80,6162
10,2024,2,0,2412
10,2024,2,1,26144
10,2024,2,10,16834
10,2024,2,15,17581
10,2024,2,20,19471
10,2024,2,25,19919
10,2024,2,30,18602
10,2024,2,35,16321
10,2024,2,40,15650
10,2024,2,45,15075
10,2024,2,50,12154
10,2024,2,55,9738
10,2024,2,60,8423
10,2024,2,65,7279
10,2024,2,70,5740
10,2024,2,75,3891
10,2024,2,80,3742
14,2005,1,0,27777
14,2005,1,1,249516
14,2005,1,10,142811
14,2005,1,15,145668
14,2005,1,20,139319
14,2005,1,25,133052
14,2005,1,30,128954
14,2005,1,35,109432
14,2005,1,40,94385
14,2005,1,45,90751
14,2005,1,50,83303
14,2005,1,55,76474
14,2005,1,60,67874
14,2005,1,65,53668
14,2005,1,70,40548
14,2005,1,75,29613
14,2005,1,80,29155
14,2005,2,0,26237
14,2005,2,1,238464
14,2005,2,10,139273
14,2005,2,15,142642
14,2005,2,20,139053
14,2005,2,25,133465
14,2005,2,30,129784
14,2005,2,35,112102
14,2005,2,40,98908
14,2005,2,45,95658
14,2005,2,50,89379
14,2005,2,55,84417
14,2005,2,60,77783
14,2005,2,65,64960
14,2005,2,70,53543
14,2005,2,75,44385
14,2005,2,80,60672
14,2006,1,0,27777
14,2006,1,1,249516
14,2006,1,10,142811
14,2006,1,15,145668
14,2006,1,20,139319
14,2006,1,25,133052
14,2006,1,30,128954
14,2006,1,35,109432
14,2006,1,40,94385
14,2006,1,45,90751
14,2006,1,50,83303
14,2006,1,55,76474
14,2006,1,60,67874
14,2006,1,65,53668
14,2006,1,70,40548
14,2006,1,75,29613
14,2006,1,80,29155
14,2006,2,0,26237
14,2006,2,1,238464
14,2006,2,10,139273
14,2006,2,15,142642
14,2006,2,20,139053
14,2006,2,25,133465
14,2006,2,30,129784
14,2006,2,35,112102
14,2006,2,40,98908
14,2006,2,45,95658
14,2006,2,50,89379
14,2006,2,55,84417
14,2006,2,60,77783
14,2006,2,65,64960
14,2006,2,70,53543
14,2006,2,75,44385
14,2006,2,80,60672
14,2007,1,0,27777
14,2007,1,1,249516
14,2007,1,10,142811
14,2007,1,15,145668
14,2007,1,20,139319
14,2007,1,25,133052
14,2007,1,30,128954
14,2007,1,35,109432
14,2007,1,40,94385
14,2007,1,45,90751
14,2007,1,50,83303
14,2007,1,55,76474
14,2007,1,60,67874
14,2007,1,65,53668
14,2007,1,70,40548
14,2007,1,75,29613
14,2007,1,80,29155
14,2007,2,0,26237
14,2007,2,1,238464
14,2007,2,10,139273
14,2007,2,15,142642
14,2007,2,20,139053
14,2007,2,25,133465
14,2007,2,30,129784
14,2007,2,35,112102
14,2007,2,40,98908
14,2007,2,45,95658
14,2007,2,50,89379
14,2007,2,55,84417
14,2007,2,60,77783
14,2007,2,65,64960
14,2007,2,70,53543
14,2007,2,75,44385
14,2007,2,80,60672
14,2008,1,0,27777
14,2008,1,1,249516
14,2008,1,10,142811
14,2008,1,15,145668
14,2008,1,20,139319
14,2008,1,25,133052
14,2008,1,30,128954
14,2008,1,35,109432
14,2008,1,40,94385
14,2008,1,45,90751
14,2008,1,50,83303
14,2008,1,55,76474
14,2008,1,60,67874
14,2008,1,65,53668
14,2008,1,70,40548
14,2008,1,75,29613
14,2008,1,80,29155
14,2008,2,0,26237
14,2008,2,1,238464
14,2008,2,10,139273
14,2008,2,15,142642
14,2008,2,20,139053
14,2008,2,25,133465
14,2008,2,30,129784
14,2008,2,35,112102
14,2008,2,40,98908
14,2008,2,45,95658
14,2008,2,50,89379
14,2008,2,55,84417
14,2008,2,60,77783
14,2008,2,65,64960
14,2008,2,70,53543
14,2008,2,75,44385
14,2008,2,80,60672
14,2009,1,0,27777
14,2009,1,1,249516
14,2009,1,10,142811
14,2009,1,15,145668
14,2009,1,20,139319
14,2009,1,25,133052
14,2009,1,30,128954
14,2009,1,35,109432
14,2009,1,40,94385
14,2009,1,45,90751
14,2009,1,50,83303
14,2009,1,55,76474
14,2009,1,60,67874
14,2009,1,65,53668
14,2009,1,70,40548
14,2009,1,75,29613
14,2009,1,80,29155
14,2009,2,0,26237
14,2009,2,1,238464
14,2009,2,10,139273
14,2009,2,15,142642
14,2009,2,20,139053
14,2009,2,25,133465
14,2009,2,30,129784
14,2009,2,35,112102
14,2009,2,40,98908
14,2009,2,45,95658
14,2009,2,50,89379
14,2009,2,55,84417
14,2009,2,60,77783
14,2009,2,65,64960
14,2009,2,70,53543
14,2009,2,75,44385
14,2009,2,80,60672
14,2010,1,0,27777
14,2010,1,1,249516
14,2010,1,10,142811
14,2010,1,15,145668
14,2010,1,20,139319
14,2010,1,25,133052
14,2010,1,30,128954
14,2010,1,35,109432
14,2010,1,40,94385
14,2010,1,45,90751
14,2010,1,50,83303
14,2010,1,55,76474
14,2010,1,60,67874
14,2010,1,65,53668
14,2010,1,70,40548
14,2010,1,75,29613
14,2010,1,80,29155
14,2010,2,0,26237
14,2010,2,1,238464
14,2010,2,10,139273
14,2010,2,15,142642
14,2010,2,20,139053
14,2010,2,25,133465
14,2010,2,30,129784
14,2010,2,35,112102
14,2010,2,40,98908
14,2010,2,45,95658
14,2010,2,50,89379
14,2010,2,55,84417
14,2010,2,60,77783
14,2010,2,65,64960
14,2010,2,70,53543
14,2010,2,75,44385
14,2010,2,80,60672
14,2011,1,0,28321
14,2011,1,1,251355
14,2011,1,10,141980
14,2011,1,15,146240
14,2011,1,20,141961
14,2011,1,25,133876
14,2011,1,30,130544
14,2011,1,35,113676
14,2011,1,40,96080
14,2011,1,45,91252
14,2011,1,50,84511
14,2011,1,55,77056
14,2011,1,60,68926
14,2011,1,65,55244
14,2011,1,70,41318
14,2011,1,75,29879
14,2011,1,80,29770
14,2011,2,0,26687
14,2011,2,1,239520
14,2011,2,10,138334
14,2011,2,15,143093
14,2011,2,20,141389
14,2011,2,25,134156
14,2011,2,30,131317
14,2011,2,35,116014
14,2011,2,40,100485
14,2011,2,45,96224
14,2011,2,50,90466
14,2011,2,55,84941
14,2011,2,60,79120
14,2011,2,65,66888
14,2011,2,70,54506
14,2011,2,75,44685
14,2011,2,80,61959
14,2012,1,0,28868
14,2012,1,1,253435
14,2012,1,10,141194
14,2012,1,15,146296
14,2012,1,20,144411
14,2012,1,25,135253
14,2012,1,30,131359
14,2012,1,35,117956
14,2012,1,40,98438
14,2012,1,45,91543
14,2012,1,50,85828
14,2012,1,55,77698
14,2012,1,60,69771
14,2012,1,65,56872
14,2012,1,70,42250
14,2012,1,75,30181
14,2012,1,80,30417
14,2012,2,0,27162
14,2012,2,1,240861
14,2012,2,10,137348
14,2012,2,15,143149
14,2012,2,20,143423
14,2012,2,25,135445
14,2012,2,30,132076
14,2012,2,35,119998
14,2012,2,40,102633
14,2012,2,45,96606
14,2012,2,50,91678
14,2012,2,55,85501
14,2012,2,60,80154
14,2012,2,65,68906
14,2012,2,70,55658
14,2012,2,75,45075
14,2012,2,80,63230
14,2013,1,0,29394
14,2013,1,1,255734
14,2013,1,10,140478
14,2013,1,15,145944
14,2013,1,20,146555
14,2013,1,25,137107
14,2013,1,30,131697
14,2013,1,35,121978
14,2013,1,40,101388
14,2013,1,45,91854
14,2013,1,50,87130
14,2013,1,55,78434
